node_id,x,y,cluster_id,role,residual_energy_J,alive
504,497,955,6,CM,0.993854,YES
505,433,1861,6,CM,0.996144,YES
509,-94,1681,6,CM,0.996413,YES
512,140,1666,6,CM,0.998799,YES
547,315,1887,6,CM,0.99623,YES
576,627,1742,6,CM,0.99572,YES
577,294,1365,6,CM,0.999793,YES
617,577,1759,6,CM,0.996197,YES
624,808,1554,6,CM,0.993873,YES
627,710,1814,6,CM,0.993453,YES
639,909,1628,6,CM,0.991075,YES
657,689,1327,6,CM,0.99603,YES
659,225,1127,6,CM,0.997772,YES
681,476,1873,6,CM,0.99562,YES
691,89,1123,6,CM,0.997136,YES
759,-214,1364,6,CM,0.995237,YES
778,899,1680,6,CM,0.990921,YES
796,394,791,6,CM,0.990771,YES
813,545,1287,6,CM,0.997823,YES
814,-64,1014,6,CM,0.993903,YES
828,439,1264,6,CM,0.998623,YES
830,92,1958,6,CM,0.994368,YES
831,-239,1805,6,CM,0.992498,YES
836,243,1343,6,CM,0.999711,YES
843,-225,1796,6,CM,0.992899,YES
852,-222,1554,6,CM,0.995068,YES
861,25,853,6,CM,0.991541,YES
888,609,1884,6,CM,0.993953,YES
894,811,1384,6,CM,0.993889,YES
897,151,878,6,CM,0.99302,YES
906,474,1096,6,CM,0.996492,YES
911,-273,1836,6,CM,0.99134,YES
912,68,1933,6,CM,0.99468,YES
919,2,1258,6,CM,0.997815,YES
926,-195,1824,6,CM,0.993073,YES
927,-117,1656,6,CM,0.996285,YES
931,341,1285,6,CM,0.99927,YES
935,345,1634,6,CM,0.999222,YES
936,486,1929,6,CM,0.994539,YES
941,467,1593,6,CM,0.998786,YES
960,219,918,6,CM,0.994129,YES
963,-61,1884,6,CM,0.994221,YES
965,384,1863,6,CM,0.996395,YES
998,164,972,6,CM,0.995076,YES
1003,-181,1586,6,CM,0.995687,YES
1034,815,1624,6,CM,0.99335,YES
1079,-2,1687,6,CM,0.997507,YES
1082,530,1695,6,CM,0.997432,YES
1086,421,1947,6,CM,0.994685,YES
1087,-167,1622,6,CM,0.99572,YES
1101,558,1212,6,CM,0.997051,YES
1102,-150,983,6,CM,0.992059,YES
1110,864,1715,6,CM,0.991449,YES
1134,394,1780,6,CM,0.997555,YES
1145,-325,1947,6,CM,0.98824,YES
1156,-261,1903,6,CM,0.990489,YES
1166,584,1491,6,CM,0.997909,YES
1182,283,914,6,CM,0.994076,YES
1199,554,1778,6,CM,0.996237,YES
1201,11,1375,6,CM,0.998565,YES
1208,0,778,6,CM,0.989365,YES
1210,391,878,6,CM,0.992953,YES
1219,65,1399,6,CM,0.999121,YES
1231,576,1237,6,CM,0.997065,YES
1271,2,1532,6,CM,0.998495,YES
1282,783,1798,6,CM,0.992267,YES
1284,579,1764,6,CM,0.996111,YES
1285,-118,1662,6,CM,0.996221,YES
1287,730,1814,6,CM,0.993088,YES
1293,84,1766,6,CM,0.997422,YES
1307,-90,1285,6,CM,0.996882,YES
1357,223,1924,6,CM,0.995585,YES
1361,-124,1214,6,CM,0.995788,YES
1362,506,1788,6,CM,0.996618,YES
1364,381,1758,6,CM,0.997894,YES
1383,847,1586,6,CM,0.992849,YES
1389,794,1688,6,CM,0.993295,YES
1390,328,1125,6,CM,0.997694,YES
1403,386,1215,6,CM,0.998511,YES
1419,22,1458,6,CM,0.998809,YES
1423,-44,1511,6,CM,0.998024,YES
1435,-147,1088,6,CM,0.993878,YES
1444,350,1795,6,CM,0.997547,YES
1471,173,1120,6,CM,0.997543,YES
1475,135,790,6,CM,0.990749,YES
1491,116,1376,6,CM,0.999411,YES
1496,-205,1426,6,CM,0.995562,YES
1498,-97,1550,6,CM,0.997201,YES
1499,174,963,6,CM,0.994937,YES
1505,-56,1913,6,CM,0.993773,YES
1522,-63,1462,6,CM,0.997841,YES
1534,-245,1452,6,CM,0.994798,YES
1536,412,1883,6,CM,0.995912,YES
1565,-23,1317,6,CM,0.997941,YES
1578,83,1471,6,CM,0.999321,YES
1585,52,1135,6,CM,0.997007,YES
1600,-92,839,6,CM,0.989807,YES
1608,179,1401,6,CM,0.999773,YES
1628,194,1613,6,CM,0.999395,YES
1633,380,1033,6,CM,0.996115,YES
1636,115,1337,6,CM,0.999248,YES
1642,761,1417,6,CM,0.995008,YES
1670,281,1407,6,CM,0.999924,YES
1676,18,1969,6,CM,0.993527,YES
1677,315,1763,6,CM,0.998055,YES
1703,669,1495,6,CM,0.996671,YES
1710,-26,1117,6,CM,0.995986,YES
1718,292,1328,6,CM,0.999632,YES
1721,358,1605,6,CM,0.999365,YES
1727,640,1615,6,CM,0.996653,YES
1731,430,1545,6,CM,0.999274,YES
1737,196,760,6,CM,0.990171,YES
1752,-184,1860,6,CM,0.992718,YES
1756,-22,1832,6,CM,0.995532,YES
1757,734,1790,6,CM,0.993344,YES
1784,569,1438,6,CM,0.998112,YES
1794,-309,1782,6,CM,0.991301,YES
1795,147,1646,6,CM,0.998992,YES
1796,683,1261,6,CM,0.9957,YES
1835,369,1939,6,CM,0.995113,YES
1843,706,1806,6,CM,0.993637,YES
1853,900,1713,6,CM,0.990579,YES
1855,423,1322,6,CM,0.99911,YES
1891,-110,1330,6,CM,0.99686,YES
1936,455,1175,6,CM,0.99766,YES
1947,249,1902,6,CM,0.996015,YES
1955,4,917,6,CM,0.992796,YES
1958,279,1825,6,CM,0.997267,YES
1959,400,1900,6,CM,0.995685,YES
1965,831,1716,6,CM,0.992209,YES
1970,-40,1497,6,CM,0.9981,YES
1974,567,1658,6,CM,0.997336,YES
22,1508,272,7,CM,0.998303,YES
30,1554,-57,7,CM,0.999903,YES
60,1803,-376,7,CM,0.996326,YES
66,1498,-31,7,CM,0.999802,YES
73,908,-165,7,CM,0.990199,YES
90,1087,-259,7,CM,0.99366,YES
104,1401,-59,7,CM,0.999217,YES
105,1443,364,7,CM,0.996816,YES
115,1920,-137,7,CM,0.997446,YES
125,1983,-65,7,CM,0.996806,YES
142,1737,326,7,CM,0.997337,YES
147,1596,169,7,CM,0.999367,YES
156,1367,-253,7,CM,0.997774,YES
185,1911,-156,7,CM,0.997456,YES
187,875,2,7,CM,0.989783,YES
211,1822,596,7,CM,0.991646,YES
216,1267,-60,7,CM,0.997848,YES
227,1565,-428,7,CM,0.996407,YES
244,1684,161,7,CM,0.999242,YES
245,923,-71,7,CM,0.991024,YES
260,1944,-397,7,CM,0.994402,YES
263,1367,-117,7,CM,0.998748,YES
282,1577,208,7,CM,0.999061,YES
289,1946,33,7,CM,0.997401,YES
294,939,144,7,CM,0.99108,YES
320,1356,41,7,CM,0.99885,YES
336,1765,353,7,CM,0.996783,YES
359,1898,250,7,CM,0.99676,YES
361,1665,440,7,CM,0.995886,YES
379,1914,251,7,CM,0.996547,YES
397,1754,-369,7,CM,0.9968,YES
419,1658,481,7,CM,0.995141,YES
436,1217,126,7,CM,0.996864,YES
466,1771,378,7,CM,0.996368,YES
500,1293,81,7,CM,0.998076,YES
514,1684,377,7,CM,0.996866,YES
519,1990,-184,7,CM,0.99613,YES
531,1849,680,7,CM,0.989216,YES
543,933,-180,7,CM,0.990768,YES
553,938,-39,7,CM,0.991482,YES
570,1909,-321,7,CM,0.995947,YES
588,1415,-169,7,CM,0.998843,YES
634,1590,-279,7,CM,0.998489,YES
635,1099,127,7,CM,0.994824,YES
638,1729,-199,7,CM,0.998843,YES
660,1852,86,7,CM,0.998427,YES
669,1790,362,7,CM,0.996463,YES
679,1418,-52,7,CM,0.999353,YES
688,869,-132,7,CM,0.989294,YES
700,1559,174,7,CM,0.999314,YES
704,1447,169,7,CM,0.998964,YES
715,1630,299,7,CM,0.998086,YES
719,1851,-340,7,CM,0.996376,YES
727,1948,390,7,CM,0.994266,YES
736,1693,191,7,CM,0.998988,YES
737,1840,179,7,CM,0.998035,YES
746,1247,-374,7,CM,0.994932,YES
750,1728,-318,7,CM,0.997647,YES
772,1351,138,7,CM,0.998432,YES
774,1423,330,7,CM,0.997171,YES
788,1628,-416,7,CM,0.996588,YES
816,1412,95,7,CM,0.999149,YES
849,1275,168,7,CM,0.997403,YES
858,1794,195,7,CM,0.998331,YES
867,1685,148,7,CM,0.999321,YES
874,1072,160,7,CM,0.994083,YES
891,1888,6,7,CM,0.998189,YES
899,1096,49,7,CM,0.995059,YES
905,1242,-33,7,CM,0.997557,YES
916,1542,256,7,CM,0.998563,YES
939,891,-92,7,CM,0.990088,YES
947,1303,-325,7,CM,0.996309,YES
955,1449,38,7,CM,0.999549,YES
959,1907,342,7,CM,0.995535,YES
967,1372,244,7,CM,0.997788,YES
969,1838,672,7,CM,0.989546,YES
983,1460,35,7,CM,0.999614,YES
986,1862,574,7,CM,0.991761,YES
988,1443,105,7,CM,0.999307,YES
992,1034,-128,7,CM,0.993522,YES
1013,1445,-450,7,CM,0.995623,YES
1032,1130,-72,7,CM,0.995679,YES
1068,1578,443,7,CM,0.995946,YES
1070,1789,650,7,CM,0.990573,YES
1085,1479,254,7,CM,0.998386,YES
1114,1675,413,7,CM,0.996321,YES
1120,1536,298,7,CM,0.998076,YES
1124,1307,-95,7,CM,0.998231,YES
1141,1606,38,7,CM,0.999935,YES
1154,1361,-298,7,CM,0.997235,YES
1157,1954,-421,7,CM,0.993871,YES
1178,1534,-414,7,CM,0.99659,YES
1184,1459,168,7,CM,0.999036,YES
1200,1805,122,7,CM,0.998719,YES
1213,1264,160,7,CM,0.997316,YES
1250,1949,-312,7,CM,0.995515,YES
1263,1965,-10,7,CM,0.997152,YES
1265,1353,162,7,CM,0.998302,YES
1278,1492,-389,7,CM,0.996858,YES
1279,1739,566,7,CM,0.992986,YES
1288,1865,438,7,CM,0.994514,YES
1289,1502,-38,7,CM,0.999808,YES
1303,1679,-279,7,CM,0.998327,YES
1323,1847,182,7,CM,0.997942,YES
1326,1510,-473,7,CM,0.995493,YES
1331,1183,140,7,CM,0.996257,YES
1333,1514,-343,7,CM,0.997596,YES
1339,1865,563,7,CM,0.991981,YES
1346,1839,-395,7,CM,0.995704,YES
1433,1664,-371,7,CM,0.997203,YES
1437,1729,-316,7,CM,0.997666,YES
1454,1611,348,7,CM,0.997464,YES
1459,1155,-318,7,CM,0.994266,YES
1460,1466,467,7,CM,0.995203,YES
1478,888,-200,7,CM,0.989399,YES
1513,1857,-136,7,CM,0.998206,YES
1560,907,208,7,CM,0.989762,YES
1574,1822,-91,7,CM,0.99875,YES
1575,1589,-6,7,CH,0.947731,YES
1577,1438,207,7,CM,0.998617,YES
1583,882,-14,7,CM,0.989982,YES
1587,1529,-153,7,CM,0.999476,YES
1590,1889,-541,7,CM,0.992456,YES
1592,1570,-337,7,CM,0.997782,YES
1598,1607,-376,7,CM,0.997236,YES
1601,1671,-69,7,CM,0.999766,YES
1606,1418,-184,7,CM,0.998761,YES
1619,1808,-478,7,CM,0.994565,YES
1625,1678,567,7,CM,0.993255,YES
1626,1740,256,7,CM,0.998151,YES
1658,1903,-234,7,CM,0.996968,YES
1666,1946,-199,7,CM,0.996686,YES
1679,1733,548,7,CM,0.993427,YES
1698,1456,182,7,CM,0.998919,YES
1705,1736,-527,7,CM,0.994119,YES
1706,1520,116,7,CM,0.999587,YES
1738,1583,-23,7,CM,0.999973,YES
1745,890,189,7,CM,0.989447,YES
1754,1225,-143,7,CM,0.996955,YES
1766,1326,-145,7,CM,0.99821,YES
1767,1617,-121,7,CM,0.9997,YES
1779,1654,446,7,CM,0.995809,YES
1785,1537,-147,7,CM,0.999528,YES
1797,1726,-405,7,CM,0.996421,YES
1802,1746,379,7,CM,0.996523,YES
1811,1898,-260,7,CM,0.99678,YES
1815,1915,-117,7,CM,0.997608,YES
1819,1935,353,7,CM,0.995008,YES
1823,1719,-344,7,CM,0.997357,YES
1830,1868,-607,7,CM,0.991199,YES
1831,1945,309,7,CM,0.995461,YES
1841,1588,101,7,CM,0.999751,YES
1886,1904,-460,7,CM,0.993873,YES
1910,869,-172,7,CM,0.989061,YES
1926,1944,-87,7,CM,0.997328,YES
1931,1322,-111,7,CM,0.998334,YES
1945,1896,315,7,CM,0.996034,YES
1946,1276,206,7,CM,0.997122,YES
1957,1876,544,7,CM,0.992283,YES
1967,1113,245,7,CM,0.994188,YES
0,-1201,-1210,8,CM,0.993567,YES
10,-271,-647,8,CM,0.988353,YES
14,-406,-1664,8,CM,0.996369,YES
20,-725,-1589,8,CM,0.998314,YES
28,-554,-751,8,CM,0.993524,YES
79,-755,-1328,8,CM,0.999728,YES
118,-942,-986,8,CM,0.996078,YES
137,-312,-1211,8,CM,0.997572,YES
138,-712,-1168,8,CM,0.999473,YES
146,-781,-1782,8,CM,0.995187,YES
150,-1145,-1405,8,CM,0.994787,YES
151,-410,-1011,8,CM,0.997073,YES
159,-539,-1237,8,CM,0.999647,YES
163,-1308,-1328,8,CM,0.991157,YES
180,-271,-1561,8,CM,0.995957,YES
186,-325,-1739,8,CM,0.994298,YES
188,-479,-1382,8,CM,0.999337,YES
189,-437,-1812,8,CM,0.994123,YES
197,-449,-826,8,CM,0.994496,YES
202,-451,-1507,8,CM,0.998475,YES
210,-840,-1451,8,CM,0.998825,YES
212,-63,-796,8,CM,0.987904,YES
235,-142,-1194,8,CM,0.994661,YES
261,-604,-1685,8,CM,0.997165,YES
281,-534,-628,8,CM,0.990381,YES
288,-327,-1587,8,CM,0.996458,YES
301,-863,-1326,8,CM,0.999017,YES
303,-997,-1192,8,CM,0.9972,YES
330,-597,-1147,8,CM,0.999391,YES
343,-553,-1596,8,CM,0.998201,YES
348,-1219,-1531,8,CM,0.992408,YES
349,-736,-983,8,CM,0.997646,YES
362,-647,-1467,8,CM,0.999499,YES
367,-998,-1219,8,CM,0.997301,YES
375,-243,-838,8,CM,0.99227,YES
380,-1005,-1367,8,CM,0.997313,YES
386,-846,-957,8,CM,0.996643,YES
390,-578,-1118,8,CM,0.99914,YES
409,-395,-1419,8,CM,0.998511,YES
412,-433,-1546,8,CM,0.997994,YES
413,-397,-874,8,CM,0.994923,YES
415,-756,-990,8,CM,0.997655,YES
451,-176,-1060,8,CM,0.994329,YES
453,-188,-1735,8,CM,0.992243,YES
468,-607,-1598,8,CM,0.998317,YES
469,-591,-1518,8,CM,0.999075,YES
470,-580,-1909,8,CM,0.99277,YES
478,-865,-1620,8,CM,0.997106,YES
495,-1285,-1221,8,CM,0.991597,YES
510,-644,-1312,8,CH,0.95509,YES
520,-1129,-1091,8,CM,0.994299,YES
534,-751,-1281,8,CM,0.999732,YES
535,-426,-1949,8,CM,0.990914,YES
542,-974,-1111,8,CM,0.996994,YES
557,-636,-1805,8,CM,0.995118,YES
564,-265,-1674,8,CM,0.994486,YES
565,-564,-1035,8,CM,0.998317,YES
575,-473,-1825,8,CM,0.994132,YES
590,-179,-1566,8,CM,0.994365,YES
597,-1119,-1305,8,CM,0.995467,YES
602,-518,-1293,8,CM,0.999655,YES
606,-274,-1632,8,CM,0.995194,YES
619,-206,-1666,8,CM,0.993637,YES
637,-385,-930,8,CM,0.99572,YES
643,-1200,-1138,8,CM,0.993192,YES
645,-1416,-1336,8,CM,0.988049,YES
651,-711,-1112,8,CM,0.99909,YES
661,-1185,-1259,8,CM,0.99407,YES
662,-220,-1255,8,CM,0.99632,YES
668,-1069,-1671,8,CM,0.99379,YES
680,-279,-932,8,CM,0.994428,YES
690,-642,-1130,8,CM,0.999317,YES
697,-1010,-1236,8,CM,0.997185,YES
699,-564,-1434,8,CM,0.999554,YES
723,-1030,-1454,8,CM,0.996597,YES
730,-536,-1140,8,CM,0.999155,YES
745,-425,-1319,8,CM,0.99902,YES
752,-290,-1316,8,CM,0.997473,YES
754,-528,-1703,8,CM,0.996653,YES
757,-1046,-1011,8,CM,0.994936,YES
758,-457,-1153,8,CM,0.998775,YES
765,-399,-1137,8,CM,0.998167,YES
773,-616,-1187,8,CM,0.999652,YES
792,-225,-1917,8,CM,0.989148,YES
810,-329,-893,8,CM,0.994484,YES
822,-403,-1521,8,CM,0.997945,YES
833,-348,-1203,8,CM,0.99799,YES
882,-690,-1750,8,CM,0.996101,YES
887,-1076,-1147,8,CM,0.995703,YES
893,-706,-1001,8,CM,0.997969,YES
904,-724,-1385,8,CM,0.999745,YES
918,-458,-627,8,CM,0.989904,YES
921,-439,-1536,8,CM,0.998136,YES
924,-596,-1349,8,CM,0.999907,YES
925,-807,-1358,8,CM,0.999406,YES
958,-601,-685,8,CM,0.99208,YES
961,-699,-1827,8,CM,0.994615,YES
964,-616,-729,8,CM,0.993167,YES
974,-548,-1636,8,CM,0.997696,YES
985,-567,-1790,8,CM,0.995292,YES
1001,-960,-1350,8,CM,0.997954,YES
1004,-975,-1216,8,CM,0.997604,YES
1005,-1033,-1568,8,CM,0.995643,YES
1012,-527,-1228,8,CM,0.999565,YES
1036,-398,-1771,8,CM,0.994556,YES
1041,-686,-1344,8,CM,0.999924,YES
1054,-602,-653,8,CM,0.991259,YES
1076,-264,-1130,8,CM,0.99643,YES
1091,-247,-664,8,CM,0.98843,YES
1100,-819,-1729,8,CM,0.99589,YES
1113,-336,-1417,8,CM,0.997862,YES
1122,-164,-1219,8,CM,0.995199,YES
1128,-591,-1002,8,CM,0.998002,YES
1144,-600,-974,8,CM,0.997656,YES
1149,-285,-899,8,CM,0.993991,YES
1153,-656,-1373,8,CM,0.999903,YES
1161,-563,-760,8,CM,0.993755,YES
1162,-317,-655,8,CM,0.989208,YES
1169,-987,-1496,8,CM,0.99695,YES
1185,-734,-724,8,CM,0.992903,YES
1189,-1136,-1470,8,CM,0.994639,YES
1191,-1357,-1280,8,CM,0.989792,YES
1193,-530,-1066,8,CM,0.99851,YES
1211,-734,-1214,8,CM,0.999626,YES
1221,-1025,-1151,8,CM,0.996558,YES
1222,-449,-1068,8,CM,0.998029,YES
1223,-159,-1552,8,CM,0.994124,YES
1243,-690,-1334,8,CM,0.999928,YES
1259,-1101,-1488,8,CM,0.995183,YES
1261,-1129,-1106,8,CM,0.994427,YES
1272,-465,-1518,8,CM,0.99849,YES
1280,-1107,-1410,8,CM,0.995501,YES
1296,-1023,-1311,8,CM,0.997107,YES
1311,-406,-1514,8,CM,0.998031,YES
1335,-916,-1715,8,CM,0.995252,YES
1351,-1041,-1420,8,CM,0.996595,YES
1354,-353,-1177,8,CM,0.997922,YES
1363,-1068,-1682,8,CM,0.993646,YES
1369,-425,-645,8,CM,0.990123,YES
1370,-808,-1702,8,CM,0.9964,YES
1372,-1051,-1621,8,CM,0.994757,YES
1376,-344,-1293,8,CM,0.998173,YES
1378,-537,-1552,8,CM,0.998599,YES
1399,-499,-1444,8,CM,0.999211,YES
1406,-220,-1455,8,CM,0.995976,YES
1412,-330,-1071,8,CM,0.996846,YES
1422,-939,-1345,8,CM,0.998218,YES
1429,-190,-1586,8,CM,0.994356,YES
1450,-409,-988,8,CM,0.996776,YES
1463,-1276,-1367,8,CM,0.991931,YES
1490,-253,-1566,8,CM,0.995632,YES
1510,-911,-1460,8,CM,0.998116,YES
1514,-1166,-1271,8,CM,0.994497,YES
1515,-604,-1482,8,CM,0.99937,YES
1520,-756,-1831,8,CM,0.994342,YES
1521,-548,-1438,8,CM,0.999478,YES
1529,-150,-1471,8,CM,0.994594,YES
1537,-146,-929,8,CM,0.992086,YES
1551,-160,-1350,8,CM,0.995266,YES
1553,-737,-1324,8,CM,0.999804,YES
1555,-704,-1826,8,CM,0.994624,YES
1580,-508,-841,8,CM,0.995173,YES
1596,-1142,-1509,8,CM,0.994244,YES
1622,-289,-1017,8,CM,0.995719,YES
1624,-287,-832,8,CM,0.992823,YES
1631,-613,-1233,8,CM,0.999836,YES
1664,-319,-989,8,CM,0.995781,YES
1692,-1331,-1394,8,CM,0.990406,YES
1702,-250,-1982,8,CM,0.987897,YES
1707,-283,-1681,8,CM,0.99465,YES
1711,-1317,-1351,8,CM,0.990891,YES
1712,-621,-1085,8,CM,0.998939,YES
1717,-214,-1143,8,CM,0.995711,YES
1730,-898,-1003,8,CM,0.99678,YES
1744,-245,-1387,8,CM,0.996683,YES
1808,-445,-1408,8,CM,0.999004,YES
1813,-543,-1038,8,CM,0.998274,YES
1840,-1227,-1578,8,CM,0.991767,YES
1851,-427,-1259,8,CM,0.998982,YES
1863,-483,-697,8,CM,0.991897,YES
1865,-482,-1260,8,CM,0.999401,YES
1870,-1091,-1485,8,CM,0.995385,YES
1873,-165,-803,8,CM,0.99021,YES
1882,-350,-783,8,CM,0.992654,YES
1889,-62,-816,8,CM,0.988285,YES
1900,-192,-1656,8,CM,0.993527,YES
1909,-1070,-1248,8,CM,0.996269,YES
1927,-440,-942,8,CM,0.99641,YES
1934,-952,-1548,8,CM,0.996969,YES
1940,-654,-1469,8,CM,0.999485,YES
1942,-503,-1767,8,CM,0.995442,YES
1948,-275,-1836,8,CM,0.991765,YES
1950,-1073,-1630,8,CM,0.994277,YES
1954,-139,-884,8,CM,0.991216,YES
1981,-879,-972,8,CM,0.996564,YES
1987,-527,-1725,8,CM,0.996295,YES
1988,-752,-1734,8,CM,0.996185,YES
1996,-1095,-1530,8,CM,0.994962,YES
1,1643,-973,9,CM,0.995429,YES
5,772,-985,9,CM,0.996665,YES
8,877,-839,9,CM,0.998167,YES
12,893,-395,9,CM,0.993253,YES
16,811,-680,9,CM,0.996384,YES
27,1331,-1426,9,CM,0.994018,YES
33,1349,-802,9,CM,0.999138,YES
62,1014,-392,9,CM,0.994244,YES
69,1039,-1378,9,CM,0.995138,YES
80,661,-605,9,CM,0.99299,YES
95,1003,-480,9,CM,0.99582,YES
106,1395,-513,9,CM,0.995919,YES
113,794,-720,9,CM,0.99646,YES
130,1814,-803,9,CM,0.991507,YES
134,994,-1152,9,CM,0.998123,YES
140,1098,-1589,9,CM,0.990489,YES
144,1103,-971,9,CM,0.999798,YES
154,1333,-876,9,CM,0.999439,YES
172,1697,-1048,9,CM,0.994032,YES
178,775,-367,9,CM,0.991076,YES
194,1590,-1188,9,CM,0.994856,YES
225,1211,-417,9,CM,0.995205,YES
229,1299,-1463,9,CM,0.993403,YES
233,843,-543,9,CM,0.995222,YES
236,934,-1324,9,CM,0.995329,YES
240,1562,-1168,9,CM,0.995528,YES
250,1458,-802,9,CM,0.998125,YES
253,1538,-564,9,CM,0.994974,YES
266,969,-1055,9,CM,0.998708,YES
267,843,-612,9,CM,0.996123,YES
279,845,-1092,9,CM,0.997148,YES
302,800,-1158,9,CM,0.995937,YES
304,864,-357,9,CM,0.992111,YES
322,1243,-1059,9,CM,0.999396,YES
326,1549,-973,9,CM,0.997027,YES
341,1582,-675,9,CM,0.995553,YES
351,1037,-701,9,CM,0.998797,YES
360,1086,-1063,9,CM,0.99933,YES
363,890,-1051,9,CM,0.997969,YES
371,1435,-820,9,CM,0.998445,YES
378,1421,-1082,9,CM,0.998096,YES
394,973,-802,9,CM,0.998988,YES
395,1548,-1241,9,CM,0.994866,YES
398,654,-517,9,CM,0.991639,YES
404,1287,-907,9,CM,0.999711,YES
427,849,-683,9,CM,0.99693,YES
443,1244,-386,9,CM,0.994507,YES
446,929,-1309,9,CM,0.995528,YES
447,1497,-1026,9,CM,0.997557,YES
455,852,-626,9,CM,0.996399,YES
476,1115,-359,9,CM,0.993977,YES
482,793,-746,9,CM,0.996623,YES
489,1292,-1143,9,CM,0.998545,YES
498,1513,-1023,9,CM,0.997358,YES
518,700,-487,9,CM,0.992065,YES
539,1582,-1071,9,CM,0.996044,YES
551,952,-794,9,CM,0.998779,YES
554,979,-831,9,CM,0.999136,YES
556,726,-368,9,CM,0.990274,YES
569,1217,-1366,9,CM,0.995669,YES
571,1374,-802,9,CM,0.998948,YES
573,614,-892,9,CM,0.993772,YES
579,1268,-1268,9,CM,0.997142,YES
589,1382,-930,9,CM,0.999076,YES
598,1088,-589,9,CM,0.997858,YES
601,1239,-1468,9,CM,0.993526,YES
618,1634,-858,9,CM,0.99565,YES
633,1097,-1201,9,CM,0.998106,YES
641,1379,-699,9,CM,0.998274,YES
672,1723,-839,9,CM,0.993801,YES
676,725,-647,9,CM,0.994681,YES
677,919,-370,9,CM,0.993007,YES
682,1607,-1002,9,CM,0.995986,YES
684,1171,-904,9,CH,0.954087,YES
694,898,-491,9,CM,0.995078,YES
696,1001,-869,9,CM,0.999378,YES
698,1448,-963,9,CM,0.998376,YES
705,1316,-839,9,CM,0.999475,YES
740,1016,-809,9,CM,0.999319,YES
761,1421,-1175,9,CM,0.997261,YES
769,893,-789,9,CM,0.99817,YES
781,1071,-1281,9,CM,0.996937,YES
793,956,-995,9,CM,0.99889,YES
800,521,-707,9,CM,0.990754,YES
809,1471,-1139,9,CM,0.997076,YES
812,1314,-581,9,CM,0.997484,YES
842,1432,-796,9,CM,0.998384,YES
844,1536,-961,9,CM,0.997251,YES
853,1476,-646,9,CM,0.996788,YES
854,1597,-758,9,CM,0.995924,YES
855,798,-665,9,CM,0.996055,YES
856,943,-739,9,CM,0.998396,YES
857,1455,-1143,9,CM,0.997224,YES
863,1107,-729,9,CM,0.999286,YES
864,1345,-1426,9,CM,0.993925,YES
901,1218,-952,9,CM,0.99989,YES
914,1319,-1443,9,CM,0.993731,YES
920,711,-894,9,CM,0.995746,YES
940,1211,-1425,9,CM,0.994519,YES
954,1297,-1111,9,CM,0.998806,YES
966,545,-668,9,CM,0.991029,YES
1014,739,-407,9,CM,0.991307,YES
1018,1289,-1203,9,CM,0.997914,YES
1029,1691,-1000,9,CM,0.994388,YES
1058,1146,-1448,9,CM,0.994049,YES
1062,1425,-594,9,CM,0.996768,YES
1072,1711,-836,9,CM,0.994056,YES
1081,1157,-368,9,CM,0.99423,YES
1088,1092,-978,9,CM,0.999746,YES
1105,964,-497,9,CM,0.99581,YES
1132,1565,-1056,9,CM,0.996413,YES
1171,1083,-1149,9,CM,0.998625,YES
1173,1297,-927,9,CM,0.999652,YES
1195,1599,-1162,9,CM,0.994985,YES
1197,1740,-613,9,CM,0.991811,YES
1202,1387,-539,9,CM,0.996382,YES
1207,1258,-728,9,CM,0.999209,YES
1215,651,-925,9,CM,0.994563,YES
1227,1330,-1327,9,CM,0.995896,YES
1233,1072,-1285,9,CM,0.996881,YES
1235,857,-513,9,CM,0.99495,YES
1248,1378,-838,9,CM,0.999036,YES
1252,1147,-599,9,CM,0.998108,YES
1255,1121,-1626,9,CM,0.989504,YES
1262,1265,-960,9,CM,0.999741,YES
1274,677,-948,9,CM,0.995061,YES
1276,556,-602,9,CM,0.990591,YES
1281,1110,-695,9,CM,0.999032,YES
1286,793,-888,9,CM,0.997117,YES
1294,1040,-1083,9,CM,0.998996,YES
1295,1766,-615,9,CM,0.991229,YES
1309,1592,-1190,9,CM,0.994799,YES
1313,1814,-697,9,CM,0.990854,YES
1314,1283,-1188,9,CM,0.998116,YES
1321,1085,-1408,9,CM,0.994752,YES
1336,780,-1069,9,CM,0.996378,YES
1342,1372,-775,9,CM,0.998839,YES
1348,1583,-1173,9,CM,0.995138,YES
1352,1283,-1532,9,CM,0.991841,YES
1359,906,-1332,9,CM,0.994912,YES
1365,813,-498,9,CM,0.99412,YES
1368,895,-1127,9,CM,0.997462,YES
1380,1619,-1173,9,CM,0.994519,YES
1411,941,-512,9,CM,0.995849,YES
1420,790,-355,9,CM,0.991049,YES
1430,1563,-1081,9,CM,0.99628,YES
1436,1320,-841,9,CM,0.999457,YES
1438,1272,-1092,9,CM,0.999069,YES
1448,1169,-904,9,CM,0.99998,YES
1456,1126,-443,9,CM,0.995689,YES
1464,1282,-678,9,CM,0.998712,YES
1481,1074,-520,9,CM,0.996843,YES
1482,841,-571,9,CM,0.995584,YES
1483,1510,-1094,9,CM,0.99696,YES
1546,1050,-883,9,CM,0.999678,YES
1556,1524,-831,9,CM,0.997381,YES
1570,1449,-1357,9,CM,0.99433,YES
1584,1298,-1248,9,CM,0.997291,YES
1588,1744,-608,9,CM,0.991661,YES
